acc,avespotlen,num_chunks,gbases,chunk_size,chunk
SRR16971106,300,5,60.468,50000000,1
SRR9219371,302,3,30.2,49668875,2
SRR8863385,302,5,73.312,49668875,1
SRR7467837,300,4,56.993,50000000,1
SRR14699982,298,9,123.232,50335571,2
ERR5863102,300,3,42.982,50000000,3
ERR868347,195,3,37.793,76923077,1
SRR13002032,302,6,82.843,49668875,6
ERR10921327,300,4,50.582,50000000,3
SRR25119225,301,10,140.68800000000002,49833888,6
SRR8451834,302,7,100.116,49668875,2
ERR10101713,300,5,70.622,50000000,1
SRR31308105,232,8,106.971,64655173,4
SRR23287139,300,9,131.465,50000000,2
DRR374617,150,5,68.449,100000000,4
SRR18067237,251,4,57.626,59760957,3
SRR9662894,302,4,47.36,49668875,2
SRR6032603,300,6,77.58200000000001,50000000,2
SRR8439257,302,7,100.793,49668875,6
SRR23287137,300,7,100.73100000000001,50000000,3
SRR28417442,302,5,62.861000000000004,49668875,2
SRR28089850,301,5,65.513,49833888,3
SRR25490524,294,3,34.716,51020409,2
SRR30757694,300,3,39.903,50000000,2
SRR14879655,300,6,80.732,50000000,5
SRR30757715,300,4,50.0,50000000,1
SRR23272314,300,9,126.07900000000001,50000000,7
ERR3321621,149,6,89.997,100671141,2
SRR25617363,152,3,31.748,98684211,3
SRR26457240,302,5,60.776,49668875,4
SRR15436121,302,4,59.994,49668875,2
SRR31127811,300,3,35.343,50000000,3
ERR8050696,300,10,144.324,50000000,10
SRR12640498,296,3,34.811,50675676,1
SRR29199363,300,8,106.926,50000000,4
SRR30951394,302,11,153.138,49668875,4
SRR17827948,299,8,115.805,50167225,3
SRR3989286,300,4,51.328,50000000,2
ERR10101783,298,5,60.311,50335571,5
SRR13853571,302,5,67.087,49668875,5
SRR24098307,310,3,38.056,48387097,1
SRR24994258,300,3,36.869,50000000,1
ERR13166146,451,7,96.59100000000001,33259424,5
SRR12615111,502,6,88.288,29880479,6
SRR2657229,202,10,146.647,74257426,1
SRR18067354,230,5,60.939,65217392,5
SRR29270162,302,3,31.222,49668875,3
SRR5213598,302,5,65.275,49668875,5
SRR5158456,202,4,47.699,74257426,3
SRR18112698,300,11,163.133,50000000,9
SRR12529103,300,4,50.247,50000000,3
SRR23617258,291,4,48.825,51546392,3
SRR6216942,302,5,61.523,49668875,1
SRR26115370,302,3,32.302,49668875,1
ERR6683669,501,6,84.629,29940120,3
SRR25203943,294,5,60.948,51020409,2
SRR14366772,502,6,81.58500000000001,29880479,5
ERR10298319,276,3,33.352000000000004,54347827,2
SRR31656009,302,4,53.017,49668875,3
SRR18067316,256,6,83.971,58593750,5
ERR3274946,200,8,115.5,75000000,4
ERR598985,197,3,32.445,76142132,3
SRR24908285,298,4,50.605000000000004,50335571,3
SRR25400501,300,5,60.768,50000000,1
SRR29340326,300,5,64.322,50000000,3
ERR4691795,198,3,33.239,75757576,3
ERR3697024,302,8,107.19800000000001,49668875,1
SRR10917493,302,6,75.499,49668875,3
SRR23287145,300,7,102.818,50000000,4
ERR10101695,301,6,88.79,49833888,3
ERR9287620,300,6,78.583,50000000,1
ERR12652050,302,3,34.307,49668875,1
SRR18067324,263,6,89.038,57034221,2
SRR28401817,297,4,50.054,50505051,4
SRR6267378,302,3,33.162,49668875,1
SRR26075019,302,3,38.467,49668875,3
SRR496400,300,4,52.341,50000000,2
SRR9009774,302,11,153.108,49668875,2
SRR7152676,302,3,33.171,49668875,1
SRR12613940,302,4,54.033,49668875,1
SRR15377963,302,4,49.232,49668875,4
SRR4449258,250,11,158.635,60000000,1
SRR22904585,277,4,51.276,54151625,4
SRR21295123,302,3,31.917,49668875,2
SRR10861756,302,6,78.652,49668875,5
ERR8263366,300,7,104.32900000000001,50000000,2
SRR26090903,302,5,63.97,49668875,5
SRR20217190,302,5,63.948,49668875,1
ERR10921621,298,3,44.819,50335571,3
SRR516500,300,3,38.182,50000000,3
SRR8879137,302,5,64.083,49668875,4
ERR10921721,301,4,48.557,49833888,3
SRR24098292,310,4,54.013,48387097,1
SRR30757742,300,4,54.071,50000000,4
SRR10267473,299,3,40.579,50167225,1
SRR31077516,295,4,52.631,50847458,2
SRR28520283,302,8,109.921,49668875,6
SRR12529319,300,3,43.267,50000000,3
SRR14879653,300,6,78.013,50000000,3
SRR6478752,302,3,34.817,49668875,1
DRR439646,302,10,141.01,49668875,7
SRR30952586,302,5,64.615,49668875,5
SRR20652311,500,6,76.56400000000001,30000000,3
SRR12529154,300,4,54.846000000000004,50000000,1
SRR11289986,302,3,34.862,49668875,3
SRR18067295,250,4,48.929,60000000,3
SRR26076572,302,3,30.902,49668875,1
SRR10917493,302,6,75.499,49668875,5
SRR3546779,181,4,55.969,82872929,3
SRR12684511,302,5,65.644,49668875,3
SRR23946038,302,4,53.147,49668875,4
SRR27128341,302,3,31.242,49668875,1
SRR23086958,302,3,30.793,49668875,3
SRR24908200,297,4,46.144,50505051,2
SRR14699986,300,9,123.629,50000000,4
SRR8861596,302,3,42.517,49668875,3
SRR30952573,302,10,141.229,49668875,6
ERR10493270,301,7,99.096,49833888,4
SRR3954452,300,4,52.282000000000004,50000000,2
ERR3321621,149,6,89.997,100671141,4
SRR19604658,302,10,146.669,49668875,2
ERR3641957,302,7,102.651,49668875,1
SRR12113423,301,8,111.223,49833888,3
ERR9606730,301,3,31.678,49833888,1
SRR13326504,300,5,61.995000000000005,50000000,4
SRR28520284,302,7,97.33200000000001,49668875,2
SRR30894615,302,10,147.305,49668875,2
SRR32120210,300,3,37.148,50000000,3
SRR27426704,302,3,30.395,49668875,2
SRR3195485,300,9,121.59100000000001,50000000,9
SRR26275510,302,4,46.851,49668875,3
SRR8451814,302,7,94.655,49668875,5
ERR690509,202,3,33.009,74257426,1
SRR22103702,296,14,195.353,50675676,13
SRR6460889,202,3,41.327,74257426,3
SRR14005094,302,4,51.212,49668875,4
SRR18649392,302,4,55.005,49668875,3
SRR22405814,299,3,43.033,50167225,3
SRR26046854,300,3,42.191,50000000,1
SRR31641004,300,7,90.958,50000000,7
ERR10101719,301,5,70.056,49833888,5
SRR12529293,300,3,30.282,50000000,1
SRR8556138,302,6,82.31400000000001,49668875,2
SRR24908322,298,5,70.417,50335571,3
SRR13002031,302,12,175.052,49668875,1
SRR27176304,297,4,58.370000000000005,50505051,2
ERR10503118,299,3,40.927,50167225,1
SRR9841444,249,5,65.026,60240964,3
SRR10051526,300,6,77.271,50000000,4
SRR26080962,300,3,44.608000000000004,50000000,2
SRR11593520,300,8,111.233,50000000,8
SRR22315509,489,4,53.99,30674847,1
SRR28991676,294,3,30.405,51020409,3
SRR31127870,300,3,44.668,50000000,3
SRR9041123,302,4,57.459,49668875,1
SRR13622961,302,5,62.256,49668875,3
ERR10921466,301,3,44.718,49833888,2
SRR17827892,299,9,130.239,50167225,1
ERR5863119,300,3,44.321,50000000,1
SRR22387805,302,3,31.427,49668875,1
SRR18067351,254,5,73.818,59055119,1
SRR16971104,300,7,92.82600000000001,50000000,6
SRR26718055,302,4,55.61,49668875,3
SRR30952576,302,9,134.221,49668875,1
ERR10101804,297,5,70.184,50505051,2
SRR12681089,300,5,72.888,50000000,5
SRR11195282,277,6,87.519,54151625,2
SRR14373432,302,6,84.387,49668875,4
ERR9287629,300,5,71.654,50000000,5
SRR18067350,246,4,59.049,60975610,3
SRR17827884,299,8,106.502,50167225,8
SRR18112698,300,11,163.133,50000000,8
SRR14879644,300,6,83.759,50000000,3
SRR3184736,302,9,120.303,49668875,6
ERR9287617,300,5,71.06,50000000,2
SRR24676580,300,5,60.069,50000000,3
ERR10921245,301,3,40.307,49833888,3
SRR27227031,291,4,48.86,51546392,2
SRR26585208,300,3,35.1,50000000,1
SRR15539672,302,7,99.331,49668875,4
SRR24307799,302,3,36.986000000000004,49668875,1
SRR25503032,300,3,41.683,50000000,3
SRR2656923,202,5,70.255,74257426,3
SRR22299278,302,3,34.585,49668875,1
SRR8451813,302,7,102.97,49668875,7
SRR23274476,302,8,108.467,49668875,8
SRR18067601,211,4,53.732,71090048,3
SRR29217021,300,7,97.375,50000000,4
SRR22103702,296,14,195.353,50675676,3
SRR25638222,299,3,38.511,50167225,2
SRR29782974,300,9,121.86500000000001,50000000,3
SRR27759084,300,5,74.685,50000000,1
ERR10921426,301,4,51.61,49833888,4
SRR17827834,299,8,111.22800000000001,50167225,1
SRR30952587,302,11,160.086,49668875,4
SRR14689479,302,5,63.542,49668875,5
SRR29284155,176,5,69.062,85227273,3
SRR23272322,300,7,102.417,50000000,1
SRR30265283,272,3,32.667,55147059,3
SRR9009774,302,11,153.108,49668875,5
SRR12113383,302,7,92.664,49668875,7
SRR28147569,300,3,33.041000000000004,50000000,3
SRR13720463,302,8,109.935,49668875,3
ERR4691677,198,3,39.18,75757576,2
SRR10145194,302,8,117.537,49668875,5
SRR29660184,300,6,84.486,50000000,1
SRR5468153,302,4,58.749,49668875,2
ERR3346067,149,6,89.997,100671141,1
ERR2092774,301,4,57.783,49833888,1
SRR398975,302,6,82.816,49668875,3
SRR14689431,302,5,65.549,49668875,4
SRR27240513,302,8,117.71300000000001,49668875,6
SRR8863357,302,6,79.424,49668875,3
SRR23617234,291,5,60.08,51546392,1
DRR337526,302,4,53.554,49668875,2
SRR5371493,299,4,49.15,50167225,3
SRR17827938,299,8,106.599,50167225,1
ERR3761219,300,5,72.998,50000000,5
SRR26115522,302,4,52.702,49668875,1
SRR24011133,302,4,48.286,49668875,4
SRR29904088,250,4,51.093,60000000,3
ERR599233,193,3,34.253,77720208,3
ERR10101735,298,5,71.271,50335571,2
SRR11702766,300,5,63.285000000000004,50000000,3
ERR10048402,300,7,104.69,50000000,3
SRR30413548,299,7,93.4,50167225,7
ERR10101764,298,5,71.649,50335571,3
ERR7563588,300,3,30.46,50000000,3
SRR30757747,300,9,123.04,50000000,6
SRR18067480,253,6,81.37,59288538,5
SRR12358723,302,4,59.744,49668875,3
SRR873605,300,5,69.184,50000000,2
ERR10048370,300,8,105.03,50000000,8
ERR599074,196,3,36.84,76530613,1
SRR12113384,302,7,90.405,49668875,7
SRR22388328,302,3,44.867000000000004,49668875,3
ERR13865573,288,7,90.575,52083334,1
SRR10873329,302,3,37.829,49668875,1
SRR17827927,299,7,104.627,50167225,4
SRR19044046,300,7,90.605,50000000,7
ERR3478710,302,4,51.779,49668875,3
SRR28982169,300,11,155.218,50000000,1
SRR31482477,299,3,42.398,50167225,1
ERR7441834,298,4,56.341,50335571,3
ERR3363815,149,4,46.487,100671141,1
SRR29605923,302,7,91.616,49668875,3
SRR26114015,302,4,56.266,49668875,3
SRR22315509,489,4,53.99,30674847,3
ERR7599963,300,6,87.019,50000000,3
SRR17827858,299,7,102.408,50167225,1
SRR27128199,302,3,36.036,49668875,2
SRR25569769,302,3,44.591,49668875,1
SRR16100395,300,4,49.399,50000000,2
ERR10503161,298,3,44.218,50335571,1
ERR8050696,300,10,144.324,50000000,5
SRR490156,300,4,53.784,50000000,2
SRR20819500,300,3,31.704,50000000,2
SRR30757671,300,5,71.891,50000000,5
SRR8449813,302,3,41.075,49668875,1
ERR1884133,152,4,53.183,98684211,1
SRR23272276,300,8,116.875,50000000,5
SRR18649735,302,6,83.051,49668875,3
SRR30894615,302,10,147.305,49668875,8
ERR10101438,150,6,81.534,100000000,1
SRR490134,300,4,59.254,50000000,3
ERR12161473,300,6,83.984,50000000,6
ERR10503127,298,3,36.628,50335571,2
SRR18067458,253,7,97.21600000000001,59288538,2
SRR17827909,299,8,113.77,50167225,5
SRR29660204,300,6,88.45700000000001,50000000,6
SRR15313069,256,7,101.423,58593750,7
SRR26115055,302,3,32.033,49668875,3
ERR10048365,300,7,101.215,50000000,6
SRR19174369,300,4,54.056000000000004,50000000,2
SRR15377963,302,4,49.232,49668875,1
SRR20217179,302,5,63.124,49668875,2
ERR10101781,301,6,82.074,49833888,3
SRR8863357,302,6,79.424,49668875,1
SRR8451819,302,5,71.119,49668875,5
SRR28982166,300,5,68.336,50000000,3
SRR15558218,300,3,38.001,50000000,2
ERR3478707,302,3,38.868,49668875,2
SRR27128270,300,4,47.932,50000000,1
SRR11069694,302,3,35.24,49668875,1
SRR28678142,300,3,33.67,50000000,1
ERR10048366,300,9,132.222,50000000,2
SRR12131164,300,3,32.014,50000000,3
SRR20218532,302,4,48.765,49668875,1
ERR5859554,282,5,69.391,53191490,2
ERR10493269,301,6,83.22,49833888,1
SRR24976240,300,4,51.593,50000000,2
ERR7599963,300,6,87.019,50000000,5
SRR22098123,302,9,121.708,49668875,5
ERR10048369,300,9,128.481,50000000,6
SRR8894378,300,4,58.312000000000005,50000000,4
SRR20381878,263,3,39.36,57034221,2
SRR30757672,300,6,75.95400000000001,50000000,4
SRR30952587,302,11,160.086,49668875,3
SRR30952598,302,3,32.126,49668875,3
SRR24098306,310,3,39.308,48387097,3
SRR25885115,440,4,54.370000000000005,34090910,1
SRR6216943,502,7,99.252,29880479,1
ERR9963787,302,6,77.71000000000001,49668875,5
SRR11241200,300,9,123.629,50000000,5
SRR26457240,302,5,60.776,49668875,5
SRR873595,300,5,67.389,50000000,5
ERR4691690,196,3,39.259,76530613,3
SRR10051503,300,7,96.272,50000000,7
ERR3761211,300,6,82.89,50000000,3
SRR24652121,293,3,41.862,51194540,3
ERR4998669,302,3,31.577,49668875,1
DRR045396,300,3,36.567,50000000,1
ERR12418585,302,4,45.662,49668875,1
ERR4691622,197,3,40.419000000000004,76142132,3
SRR13254584,302,5,63.225,49668875,4
SRR3732371,502,10,143.523,29880479,8
SRR14689425,302,4,53.604,49668875,3
SRR14887736,302,3,34.236000000000004,49668875,2
SRR30952601,302,10,142.055,49668875,6
SRR29340321,300,7,91.379,50000000,5
SRR16963053,300,8,110.18,50000000,1
SRR24078693,302,3,44.773,49668875,3
SRR27584587,302,6,76.035,49668875,6
SRR28369933,301,5,64.511,49833888,3
ERR14207176,293,4,55.038000000000004,51194540,1
SRR29782982,187,6,83.49,80213904,3
SRR16100381,300,3,40.777,50000000,1
SRR17827810,299,9,121.26,50167225,7
SRR13312995,302,4,51.608000000000004,49668875,1
SRR22943982,95,5,69.574,157894737,5
SRR17827938,299,8,106.599,50167225,7
ERR598985,197,3,32.445,76142132,1
SRR21663023,302,4,49.851,49668875,1
SRR12605113,302,4,53.143,49668875,2
SRR8426598,302,3,35.886,49668875,1
SRR28925566,302,5,70.426,49668875,4
ERR13865573,288,7,90.575,52083334,3
ERR4298933,301,10,142.372,49833888,2
ERR3274950,201,9,128.275,74626866,9
SRR26421363,302,8,106.247,49668875,2
SRR22098082,302,6,83.538,49668875,2
SRR28925563,302,3,37.674,49668875,1
SRR22388318,302,3,31.544,49668875,2
SRR8144074,302,5,60.721000000000004,49668875,5
ERR10503099,299,3,40.253,50167225,3
SRR5460454,302,4,56.291000000000004,49668875,4
SRR30952589,302,9,134.168,49668875,7
SRR21418947,300,6,77.287,50000000,6
SRR25203944,293,4,45.943,51194540,4
SRR17827834,299,8,111.22800000000001,50167225,2
SRR23272322,300,7,102.417,50000000,5
SRR8862897,302,7,96.235,49668875,3
SRR28497702,300,3,36.874,50000000,3
DRR045396,300,3,36.567,50000000,3
ERR13301389,302,3,32.341,49668875,1
SRR14308234,302,4,52.029,49668875,2
SRR19070007,299,4,55.926,50167225,3
SRR23274233,302,4,54.969,49668875,1
SRR12059165,300,5,66.63,50000000,1
SRR9650329,302,5,72.873,49668875,5
SRR30757748,300,4,53.769,50000000,3
ERR10101799,150,7,98.153,100000000,4
SRR7186542,300,4,56.557,50000000,3
SRR8676590,302,3,34.684,49668875,3
SRR12113423,301,8,111.223,49833888,5
ERR2431952,302,3,35.046,49668875,3
SRR21524771,302,10,144.457,49668875,10
SRR22405834,299,3,44.662,50167225,1
SRR5158456,202,4,47.699,74257426,1
SRR14373431,302,5,67.129,49668875,5
ERR12725703,302,6,84.657,49668875,5
ERR10921466,301,3,44.718,49833888,3
SRR32129083,300,3,36.011,50000000,3
ERR10921444,301,4,45.614000000000004,49833888,4
SRR11241201,300,7,90.649,50000000,1
ERR13063748,202,3,41.868,74257426,3
SRR27277816,276,5,63.222,54347827,1
SRR7467837,300,4,56.993,50000000,4
SRR11241200,300,9,123.629,50000000,4
ERR599317,193,3,36.893,77720208,1
SRR12358611,250,3,37.371,60000000,2
ERR10493315,128,3,33.567,117187500,2
SRR29217023,300,7,94.991,50000000,6
SRR16531663,302,4,49.556000000000004,49668875,3
SRR22198354,302,4,53.559000000000005,49668875,3
SRR371318,300,4,46.232,50000000,1
SRR15306712,300,4,53.224000000000004,50000000,3
SRR29284422,202,3,34.664,74257426,3
SRR31781685,302,6,77.84,49668875,6
SRR32120227,300,3,39.045,50000000,1
SRR25490530,294,3,38.047000000000004,51020409,1
SRR18067301,250,6,75.224,60000000,5
ERR8511592,301,9,121.997,49833888,2
ERR10503269,297,5,65.065,50505051,3
SRR30912710,300,3,38.457,50000000,2
SRR28401758,296,4,47.399,50675676,4
SRR15910062,295,9,134.872,50847458,2
SRR11069701,302,3,44.912,49668875,1
SRR23867505,302,7,91.092,49668875,2
SRR17827883,299,8,118.523,50167225,1
SRR27128237,300,4,50.103,50000000,1
SRR27128111,300,4,59.281,50000000,4
SRR10204416,300,13,187.505,50000000,3
SRR30757702,300,5,69.554,50000000,5
SRR12683079,302,5,67.745,49668875,4
ERR6844497,302,8,119.726,49668875,7
SRR11638334,302,3,37.87,49668875,2
SRR19749273,300,6,76.405,50000000,1
SRR19221414,300,3,30.234,50000000,3
SRR23287137,300,7,100.73100000000001,50000000,7
SRR6478754,302,3,33.115,49668875,2
SRR26421363,302,8,106.247,49668875,4
ERR9973196,302,4,55.228,49668875,3
ERR1078373,252,3,41.995,59523810,2
ERR7018001,302,3,36.517,49668875,3
SRR18067454,261,4,56.685,57471265,3
SRR19604652,302,4,53.274,49668875,3
SRR17827919,299,8,119.635,50167225,7
SRR31358914,300,3,39.521,50000000,1
SRR22671740,252,5,66.995,59523810,3
ERR10921549,300,4,46.043,50000000,4
SRR11593520,300,8,111.233,50000000,7
SRR22098095,302,9,125.804,49668875,1
ERR1726774,196,3,41.424,76530613,3
SRR15313071,300,8,112.601,50000000,8
SRR25400502,300,5,65.11,50000000,4
ERR599285,194,3,34.133,77319588,3
SRR5581475,302,4,45.631,49668875,2
SRR8144071,302,4,54.413000000000004,49668875,1
SRR22198354,302,4,53.559000000000005,49668875,1
SRR24908280,297,5,60.193,50505051,4
SRR11343823,302,3,30.077,49668875,1
SRR5371371,300,4,45.437,50000000,1
ERR3063492,302,3,44.802,49668875,1
SRR23252590,300,3,33.132,50000000,2
SRR18067433,259,6,83.276,57915058,5
SRR27907458,300,5,74.33200000000001,50000000,2
SRR10051521,300,5,74.485,50000000,4
SRR18671895,302,4,46.849000000000004,49668875,2
SRR11241201,300,7,90.649,50000000,5
SRR32120215,300,3,34.723,50000000,1
SRR26457504,302,5,68.941,49668875,2
SRR28428514,296,3,42.62,50675676,3
SRR31023097,246,4,48.974000000000004,60975610,4
ERR1726628,189,3,33.176,79365080,1
ERR10048375,300,8,107.608,50000000,6
SRR30413548,299,7,93.4,50167225,5
SRR19888802,302,3,43.537,49668875,1
SRR17827857,298,7,93.94800000000001,50335571,1
SRR23617234,291,5,60.08,51546392,3
SRR20627842,302,4,50.471000000000004,49668875,1
SRR30894615,302,10,147.305,49668875,9
SRR6820512,252,8,115.183,59523810,1
SRR23274231,302,5,73.244,49668875,4
SRR25400505,300,5,64.32900000000001,50000000,2
ERR4298933,301,10,142.372,49833888,10
SRR14699982,298,9,123.232,50335571,5
SRR18067397,253,4,58.583,59288538,3
ERR14172401,300,5,68.388,50000000,2
SRR18653135,300,5,63.619,50000000,1
SRR26076558,302,3,44.484,49668875,1
SRR17827823,299,10,140.81300000000002,50167225,6
SRR18067372,245,8,107.38,61224490,4
ERR12075085,302,3,30.042,49668875,2
SRR23274228,300,9,130.335,50000000,2
DRR374620,151,11,154.386,99337749,11
SRR25490532,300,3,39.261,50000000,3
SRR25400526,300,4,49.704,50000000,4
SRR13326503,300,5,63.244,50000000,3
ERR4674755,301,3,34.173,49833888,3
SRR16555209,300,5,62.054,50000000,2
SRR31309811,295,5,62.364000000000004,50847458,2
SRR16915468,298,4,58.567,50335571,1
SRR873606,300,5,69.645,50000000,4
SRR26718060,302,4,54.296,49668875,2
SRR24976266,300,4,45.711,50000000,1
SRR16351689,298,4,46.348,50335571,1
SRR15145661,302,4,48.483000000000004,49668875,4
SRR14689425,302,4,53.604,49668875,4
SRR19070007,299,4,55.926,50167225,4
ERR13034808,277,3,37.591,54151625,2
ERR12319596,299,8,115.769,50167225,5
SRR30481250,297,9,120.35300000000001,50505051,7
SRR13921778,250,4,53.169000000000004,60000000,2
SRR5050802,200,3,30.881,75000000,3
ERR5010619,302,3,39.917,49668875,1
ERR12541496,302,3,44.091,49668875,2
SRR27128256,302,9,133.091,49668875,8
SRR23285958,300,3,36.64,50000000,1
SRR26457512,302,4,50.612,49668875,4
ERR10509551,300,4,59.331,50000000,4
SRR23274491,300,8,106.108,50000000,1
SRR26701721,302,3,32.198,49668875,1
SRR10051527,300,6,80.96900000000001,50000000,2
ERR14173857,300,3,39.248,50000000,1
SRR404225,300,4,57.03,50000000,2
SRR23274478,302,8,107.379,49668875,1
ERR9287626,300,7,90.601,50000000,2
ERR14172401,300,5,68.388,50000000,3
ERR2762155,198,3,36.548,75757576,1
SRR31444233,302,4,58.050000000000004,49668875,1
SRR12398545,252,4,57.952,59523810,4
SRR8144082,302,4,54.258,49668875,2
SRR10238606,520,9,120.386,28846154,5
ERR2762131,197,3,43.651,76142132,1
SRR22318477,300,3,30.132,50000000,2
DRR046818,202,4,51.808,74257426,2
SRR17284392,300,3,32.514,50000000,1
ERR2092774,301,4,57.783,49833888,4
SRR21610156,300,6,79.833,50000000,3
SRR6820512,252,8,115.183,59523810,7
SRR18067555,192,4,53.954,78125000,4
SRR21663020,302,3,40.715,49668875,2
SRR30952548,302,4,52.428000000000004,49668875,2
SRR24908322,298,5,70.417,50335571,2
SRR21487923,302,4,53.123,49668875,4
ERR13967250,302,11,161.233,49668875,11
SRR25119235,301,10,136.84,49833888,5
SRR20217218,302,4,59.908,49668875,2
SRR8451815,300,6,83.922,50000000,6
DRR374620,151,11,154.386,99337749,9
SRR22388269,302,3,32.153,49668875,1
SRR30952581,302,9,126.318,49668875,5
SRR18067291,236,4,58.779,63559323,1
SRR14092371,300,5,73.138,50000000,1
SRR21663161,302,3,35.667,49668875,1
SRR3184730,302,8,112.10300000000001,49668875,6
ERR12726942,300,7,98.526,50000000,7
SRR22462903,302,3,39.916000000000004,49668875,2
ERR5863106,300,4,47.062,50000000,2
SRR6820513,252,9,126.523,59523810,7
SRR14366772,502,6,81.58500000000001,29880479,1
SRR21860267,302,3,35.628,49668875,3
SRR5456975,302,4,54.262,49668875,1
SRR28370466,301,6,84.244,49833888,1
ERR1726683,196,3,37.729,76530613,2
SRR5590956,302,3,41.96,49668875,1
SRR31131361,302,5,64.249,49668875,4
SRR15558249,300,3,30.002,50000000,1
SRR3577362,202,3,34.667,74257426,2
SRR28813923,602,7,90.57300000000001,24916944,3
SRR21663020,302,3,40.715,49668875,1
SRR18067390,242,5,72.09400000000001,61983472,1
ERR3431202,149,6,89.997,100671141,6
SRR23101223,300,3,30.887,50000000,3
SRR7615965,302,3,33.475,49668875,2
SRR30952564,302,5,66.545,49668875,1
SRR24704854,292,7,93.79,51369864,5
SRR22904585,277,4,51.276,54151625,3
SRR22098099,302,8,111.191,49668875,8
SRR30952585,302,8,119.193,49668875,4
SRR29782966,300,6,89.733,50000000,1
SRR18067602,222,4,59.96,67567568,4
SRR9659497,302,6,78.429,49668875,4
SRR30757744,300,5,74.863,50000000,4
ERR13319378,390,8,117.422,38461539,6
SRR11195287,287,6,81.797,52264809,5
ERR12651963,302,5,71.996,49668875,1
SRR26784438,300,5,62.99,50000000,2
DRR597822,202,8,111.583,74257426,2
ERR4691662,196,4,48.209,76530613,2
SRR8861596,302,3,42.517,49668875,1
SRR18067457,245,7,96.535,61224490,6
SRR26718035,302,5,64.863,49668875,4
SRR14289411,300,3,42.311,50000000,2
SRR29409584,300,3,34.948,50000000,2
SRR9650329,302,5,72.873,49668875,3
SRR23274479,302,8,108.502,49668875,4
SRR10168434,500,4,55.149,30000000,4
ERR13063750,202,3,36.76,74257426,2
ERR11547430,302,3,32.153,49668875,1
SRR15532681,302,12,166.576,49668875,4
SRR18067480,253,6,81.37,59288538,2
ERR8049381,300,3,37.639,50000000,1
SRR26458188,302,5,71.861,49668875,5
ERR10705252,302,3,42.423,49668875,2
SRR24630292,301,3,31.567,49833888,3
SRR23287148,300,8,113.443,50000000,8
ERR7738560,273,3,34.103,54945055,1
SRR23272277,300,9,124.227,50000000,8
DRR337526,302,4,53.554,49668875,1
SRR30952572,302,8,113.667,49668875,5
ERR10101427,150,4,55.009,100000000,4
SRR19604658,302,10,146.669,49668875,8
SRR26046843,300,4,53.577,50000000,1
SRR12113401,301,7,101.358,49833888,3
ERR636366,184,3,30.288,81521740,3
ERR4670283,302,10,142.028,49668875,3
ERR7017989,302,3,39.335,49668875,1
ERR3150490,502,3,34.577,29880479,3
SRR14092377,300,3,43.833,50000000,2
SRR13924241,274,3,30.391000000000002,54744526,3
SRR14689443,302,5,73.95100000000001,49668875,5
SRR15145666,302,9,131.122,49668875,9
SRR25571419,301,3,38.348,49833888,3
SRR23617258,291,4,48.825,51546392,4
SRR19514070,299,11,152.931,50167225,9
SRR26991299,302,6,86.634,49668875,1
SRR12681395,302,4,50.914,49668875,4
SRR5903353,502,4,45.858000000000004,29880479,3
ERR9585962,300,5,62.816,50000000,3
SRR22098083,302,8,114.958,49668875,1
ERR1726535,197,3,37.435,76142132,1
ERR2762138,196,3,43.706,76530613,2
SRR18067341,238,5,74.044,63025211,1
SRR13399485,300,3,40.910000000000004,50000000,1
SRR20698645,297,3,34.655,50505051,1
SRR25400532,300,4,50.154,50000000,4
SRR16555209,300,5,62.054,50000000,1
SRR29199363,300,8,106.926,50000000,5
SRR14699966,287,4,52.155,52264809,3
SRR25208944,302,3,37.473,49668875,1
SRR19044048,300,13,181.662,50000000,3
SRR8451841,302,7,104.143,49668875,1
SRR17827927,299,7,104.627,50167225,7
ERR6844497,302,8,119.726,49668875,1
SRR29337672,501,3,33.57,29940120,2
SRR6220208,300,4,48.617000000000004,50000000,3
DRR193874,81,3,32.456,185185186,3
ERR10034882,302,3,42.188,49668875,3
SRR22388054,302,3,34.249,49668875,3
ERR1726684,197,4,49.619,76142132,3
SRR8205315,302,3,30.7,49668875,3
ERR4179390,192,3,34.83,78125000,1
SRR21704971,200,3,40.311,75000000,3
SRR31054775,183,4,52.058,81967214,3
SRR27561773,300,3,31.959,50000000,1
SRR13893410,300,3,35.691,50000000,1
SRR10051505,300,6,79.279,50000000,5
SRR31444212,302,4,52.811,49668875,3
SRR19415659,302,12,167.261,49668875,12
SRR9651461,302,7,97.595,49668875,2
SRR10917485,302,5,63.595,49668875,4
SRR23086958,302,3,30.793,49668875,1
SRR31641004,300,7,90.958,50000000,3
SRR25203944,293,4,45.943,51194540,1
SRR25383464,271,4,50.222,55350554,4
SRR2657585,202,5,61.377,74257426,5
SRR29483029,300,6,82.992,50000000,1
SRR5248466,300,5,61.716,50000000,5
SRR24630292,301,3,31.567,49833888,2
ERR9963791,302,4,53.533,49668875,1
SRR7186499,300,5,63.88,50000000,1
SRR11195291,242,6,79.837,61983472,3
SRR17827898,299,8,107.721,50167225,5
SRR30757723,300,8,107.47500000000001,50000000,5
SRR371318,300,4,46.232,50000000,2
SRR9023609,302,4,51.861000000000004,49668875,2
SRR23559316,300,3,42.932,50000000,3
SRR25491937,302,3,31.52,49668875,1
SRR22103702,296,14,195.353,50675676,9
SRR24085922,300,3,32.695,50000000,3
