acc,avespotlen,num_chunks,gbases,chunk_size,chunk
SRR7131306,302,11,32.536,9933775,3
SRR11566706,302,24,71.992,9933775,21
SRR28004155,300,55,163.663,10000000,6
ERR3697024,302,36,107.19800000000001,9933775,13
SRR12951267,302,22,65.66,9933775,15
SRR490127,300,42,123.044,10000000,16
SRR17827859,299,31,91.295,10033445,22
SRR29199366,300,34,101.069,10000000,28
SRR23272322,300,35,102.417,10000000,11
SRR20652312,500,26,77.89,6000000,11
SRR32129102,300,19,54.661,10000000,10
SRR873596,300,25,73.818,10000000,20
SRR17827861,299,34,101.127,10033445,32
ERR9973199,302,17,50.369,9933775,14
SRR8451836,302,35,104.965,9933775,7
SRR5215473,302,21,62.614000000000004,9933775,15
ERR11673519,302,13,37.296,9933775,10
SRR30757754,300,33,98.572,10000000,25
ERR868347,195,13,37.793,15384616,9
ERR10503228,299,19,54.649,10033445,2
SRR14699982,298,42,123.232,10067115,21
SRR29782983,300,44,130.59,10000000,36
SRR7464529,302,17,50.781,9933775,11
SRR15910067,295,36,106.161,10169492,17
SRR29283849,178,55,162.213,16853933,35
SRR26718041,302,22,63.652,9933775,19
SRR2657625,202,18,51.039,14851486,18
ERR8138498,300,16,45.52,10000000,5
SRR18067480,253,28,81.37,11857708,3
SRR15377959,302,20,59.387,9933775,7
ERR3415529,149,30,89.997,20134229,17
SRR6206199,300,16,47.836,10000000,7
SRR30815463,300,15,43.734,10000000,13
ERR10921726,301,15,44.496,9966778,4
SRR23823861,302,14,41.627,9933775,11
ERR12319596,299,39,115.769,10033445,2
SRR19044046,300,31,90.605,10000000,3
SRR7624229,302,11,32.423,9933775,1
ERR6844497,302,40,119.726,9933775,19
SRR31309780,300,37,110.901,10000000,29
SRR29199363,300,36,106.926,10000000,6
SRR30757701,300,21,60.375,10000000,8
SRR490136,300,23,66.086,10000000,13
SRR23617179,291,19,54.834,10309279,7
SRR24976240,300,18,51.593,10000000,15
SRR10051525,300,27,80.062,10000000,10
SRR3195485,300,41,121.59100000000001,10000000,27
SRR21524773,302,16,45.995,9933775,1
SRR31374348,202,35,103.23100000000001,14851486,35
SRR10429148,300,30,87.626,10000000,23
SRR5460454,302,19,56.291000000000004,9933775,19
SRR18067412,243,25,72.615,12345680,15
SRR17827844,299,40,119.497,10033445,4
SRR28961085,302,27,80.556,9933775,14
SRR12529154,300,19,54.846000000000004,10000000,17
ERR5094901,280,16,45.543,10714286,10
SRR7145724,292,19,56.115,10273973,10
SRR8144073,302,16,45.105000000000004,9933775,13
ERR3274950,201,43,128.275,14925374,2
SRR3989307,300,17,49.254,10000000,11
SRR12615111,502,30,88.288,5976096,25
SRR23272323,300,38,111.51,10000000,34
SRR17827854,299,45,132.905,10033445,28
SRR14879657,300,32,94.797,10000000,17
SRR18158617,300,35,104.784,10000000,23
SRR10034634,252,13,37.707,11904762,13
SRR30769980,302,11,30.124000000000002,9933775,11
SRR13326503,300,22,63.244,10000000,20
SRR30757728,300,12,35.152,10000000,9
ERR1726661,196,13,38.745,15306123,3
SRR15377923,302,17,48.662,9933775,7
SRR18067350,246,20,59.049,12195122,18
SRR28520284,302,33,97.33200000000001,9933775,3
ERR3974456,302,17,48.337,9933775,17
ERR13865573,288,31,90.575,10416667,29
SRR27216472,300,21,61.488,10000000,4
SRR17827905,299,34,101.456,10033445,15
ERR10101438,150,28,81.534,20000000,20
SRR29299491,302,17,50.619,9933775,17
SRR23162977,302,16,47.511,9933775,16
SRR8302209,281,24,70.766,10676157,19
SRR14689436,302,17,50.515,9933775,16
ERR4234198,300,29,85.515,10000000,20
SRR8554504,302,16,45.316,9933775,12
SRR30946883,302,15,44.938,9933775,11
SRR21663152,302,12,33.212,9933775,9
SRR26046860,300,15,44.899,10000000,5
SRR17827834,299,38,111.22800000000001,10033445,10
ERR13034808,277,13,37.591,10830325,7
SRR25400536,300,17,50.222,10000000,14
SRR28285593,296,16,47.582,10135136,6
SRR30809232,300,23,66.089,10000000,11
SRR13720463,302,37,109.935,9933775,11
SRR9659500,302,26,75.295,9933775,13
SRR22328601,300,12,34.493,10000000,10
SRR5576148,302,25,72.003,9933775,8
SRR6011892,500,13,38.239000000000004,6000000,1
SRR30894614,302,58,172.199,9933775,7
SRR23823815,302,13,38.085,9933775,10
SRR22746133,500,14,39.715,6000000,2
SRR23378605,302,20,59.398,9933775,4
SRR17827915,299,39,116.193,10033445,37
SRR5576148,302,25,72.003,9933775,11
ERR10921322,301,19,54.516,9966778,5
SRR23617222,291,17,49.695,10309279,16
SRR30952574,302,35,104.94200000000001,9933775,25
SRR12681510,302,19,54.74,9933775,11
SRR29660185,300,33,97.876,10000000,16
SRR21663020,302,14,40.715,9933775,6
ERR10921429,301,20,58.097,9966778,7
SRR23823823,302,11,30.456,9933775,1
SRR23274490,300,35,104.424,10000000,25
SRR24630291,301,12,35.472,9966778,8
SRR31374347,202,36,106.824,14851486,19
SRR6056502,302,16,47.5,9933775,6
SRR23272262,300,50,149.473,10000000,44
SRR31358906,300,13,37.271,10000000,12
SRR20381885,267,16,47.671,11235956,14
ERR688351,302,15,43.094,9933775,9
SRR8894378,300,20,58.312000000000005,10000000,4
SRR14117195,300,11,30.618000000000002,10000000,9
ERR3415529,149,30,89.997,20134229,28
SRR398109,200,21,61.577,15000000,8
SRR21998750,202,19,54.796,14851486,9
SRR15558218,300,13,38.001,10000000,5
SRR30410461,300,15,43.076,10000000,12
SRR17827857,298,32,93.94800000000001,10067115,22
SRR12681510,302,19,54.74,9933775,10
SRR18112698,300,55,163.133,10000000,48
SRR11195275,268,35,104.35600000000001,11194030,26
SRR24908235,297,16,47.157000000000004,10101011,10
SRR14289411,300,15,42.311,10000000,9
SRR30757735,300,14,39.35,10000000,10
SRR22387973,302,17,49.9,9933775,8
SRR18067602,222,20,59.96,13513514,4
ERR7441834,298,19,56.341,10067115,4
SRR22388154,302,13,37.586,9933775,1
SRR27069940,300,50,147.615,10000000,28
ERR2762113,198,15,44.028,15151516,13
SRR27217540,300,38,113.9,10000000,16
SRR5749613,300,47,138.62,10000000,15
SRR29337653,501,14,39.143,5988024,11
SRR31444220,302,24,71.374,9933775,13
SRR31309811,295,21,62.364000000000004,10169492,8
ERR13063755,202,18,53.946,14851486,17
SRR30952574,302,35,104.94200000000001,9933775,9
SRR3195512,300,33,97.788,10000000,10
SRR30952586,302,22,64.615,9933775,2
SRR21875705,264,26,76.29,11363637,24
ERR10503269,297,22,65.065,10101011,15
ERR10101805,298,22,64.741,10067115,11
ERR10048383,300,31,92.34400000000001,10000000,15
SRR12358616,250,12,33.404,12000000,1
SRR25232105,301,26,76.846,9966778,2
ERR7445234,295,14,39.731,10169492,7
SRR28359763,302,24,70.167,9933775,13
SRR31444229,302,26,76.752,9933775,24
ERR4592244,493,35,102.21900000000001,6085193,1
SRR30503380,296,15,42.438,10135136,10
SRR19514064,298,65,192.91400000000002,10067115,17
SRR19514066,299,56,166.312,10033445,54
SRR14879644,300,28,83.759,10000000,17
ERR9287893,300,28,83.144,10000000,14
SRR26076613,302,16,45.857,9933775,5
SRR30952578,302,37,110.2,9933775,11
SRR5788283,300,15,42.871,10000000,5
ERR9287632,150,29,85.09700000000001,20000000,26
SRR10051526,300,26,77.271,10000000,16
SRR25400505,300,22,64.32900000000001,10000000,16
SRR11829677,302,12,35.738,9933775,11
SRR5581337,302,19,54.841,9933775,1
SRR21663155,302,14,39.433,9933775,5
SRR11241200,300,42,123.629,10000000,11
SRR11687776,300,40,119.10000000000001,10000000,9
ERR599078,198,11,32.684,15151516,6
SRR31309825,294,21,60.398,10204082,6
SRR12684511,302,22,65.644,9933775,21
SRR12113423,301,38,111.223,9966778,38
SRR3990170,300,13,38.468,10000000,2
ERR7437641,294,12,35.09,10204082,11
SRR23595543,150,31,90.993,20000000,31
SRR18461277,276,21,60.374,10869566,20
SRR8451835,302,36,105.908,9933775,18
SRR30757690,300,13,37.814,10000000,3
SRR25158327,300,11,31.93,10000000,8
ERR14207176,293,19,55.038000000000004,10238908,10
SRR30952538,302,13,38.681,9933775,10
SRR15910052,295,36,105.419,10169492,1
SRR23272335,300,39,116.24900000000001,10000000,7
SRR30757732,300,21,62.078,10000000,21
SRR19040528,300,21,60.932,10000000,2
SRR17794278,300,14,40.966,10000000,5
SRR15558249,300,11,30.002,10000000,7
SRR7010047,302,22,64.83,9933775,13
SRR23287148,300,38,113.443,10000000,3
SRR27759084,300,25,74.685,10000000,4
SRR27215044,300,13,36.455,10000000,8
SRR11792754,262,14,40.098,11450382,5
SRR22198354,302,18,53.559000000000005,9933775,6
SRR18067428,248,27,80.446,12096775,16
SRR12887165,300,33,97.144,10000000,32
SRR23617297,289,15,43.288000000000004,10380623,15
SRR26114575,302,20,58.323,9933775,16
ERR1726748,191,12,35.952,15706807,3
SRR6267378,302,12,33.162,9933775,12
ERR9598523,300,19,56.660000000000004,10000000,3
SRR22671874,237,28,83.587,12658228,24
ERR10048390,300,40,117.519,10000000,30
SRR24976280,300,16,45.798,10000000,16
SRR29340321,300,31,91.379,10000000,5
SRR10861756,302,27,78.652,9933775,4
SRR11309091,300,19,54.328,10000000,17
DRR046818,202,18,51.808,14851486,2
SRR12358723,302,20,59.744,9933775,15
ERR12177232,300,15,44.566,10000000,1
SRR10143147,302,23,67.474,9933775,18
ERR7179831,264,22,64.538,11363637,4
SRR17827900,299,39,115.239,10033445,30
SRR11712053,302,14,39.203,9933775,14
SRR14689451,302,16,47.566,9933775,6
SRR21663020,302,14,40.715,9933775,9
SRR19010594,300,27,78.179,10000000,3
SRR12153470,302,21,60.394,9933775,2
SRR30757736,300,37,110.07900000000001,10000000,9
SRR4142282,302,19,54.721000000000004,9933775,18
SRR13892604,300,23,66.365,10000000,23
SRR14366772,502,28,81.58500000000001,5976096,6
SRR12204735,300,29,84.94800000000001,10000000,28
SRR28416755,302,27,78.455,9933775,17
SRR23595549,299,24,69.778,10033445,14
SRR25400529,300,23,66.795,10000000,2
SRR30952590,302,56,166.37,9933775,8
SRR19749273,300,26,76.405,10000000,12
SRR15214128,288,18,51.792,10416667,11
SRR2000383,200,11,31.784,15000000,10
SRR12825420,502,11,31.768,5976096,3
SRR2656923,202,24,70.255,14851486,23
SRR15172073,240,11,31.358,12500000,7
SRR23274479,302,37,108.502,9933775,12
SRR8426595,302,16,46.818,9933775,13
SRR18067575,244,22,63.798,12295082,22
SRR15377958,302,19,56.903,9933775,10
SRR10143418,302,24,69.087,9933775,7
SRR22103695,293,12,35.367,10238908,10
SRR22388301,302,12,34.795,9933775,7
SRR25445036,300,14,40.386,10000000,11
SRR17827851,299,41,121.785,10033445,33
SRR17827840,299,39,116.102,10033445,29
SRR22198299,302,18,52.800000000000004,9933775,1
SRR11729748,302,13,37.769,9933775,13
SRR8439261,302,36,107.173,9933775,20
ERR3813854,152,12,35.774,19736843,9
SRR21607484,302,26,75.405,9933775,1
SRR27730036,300,18,53.169000000000004,10000000,16
SRR18067447,226,18,51.965,13274337,17
SRR24908163,298,33,98.73100000000001,10067115,27
SRR26879390,252,52,155.548,11904762,16
SRR22904585,277,18,51.276,10830325,16
SRR26585194,300,14,39.433,10000000,11
SRR28961217,302,30,87.013,9933775,3
SRR23272276,300,39,116.875,10000000,22
SRR30946883,302,15,44.938,9933775,3
ERR1726875,195,14,41.21,15384616,9
SRR19415658,302,16,47.603,9933775,14
SRR1559028,284,28,83.462,10563381,20
SRR14308225,302,19,54.507,9933775,10
ERR12084912,300,23,66.612,10000000,14
SRR21863492,302,12,35.124,9933775,5
SRR18067295,250,17,48.929,12000000,5
ERR12725711,302,33,96.94200000000001,9933775,6
ERR3274947,201,55,162.007,14925374,19
SRR13892604,300,23,66.365,10000000,2
SRR21863505,302,12,35.35,9933775,7
SRR22904585,277,18,51.276,10830325,5
SRR23274231,302,25,73.244,9933775,3
SRR23617234,291,21,60.08,10309279,16
SRR17827881,299,39,116.756,10033445,14
SRR28004155,300,55,163.663,10000000,4
SRR10145194,302,40,117.537,9933775,36
SRR11566662,302,26,75.629,9933775,7
SRR25400508,300,21,60.442,10000000,13
SRR25477870,299,19,55.884,10033445,18
SRR30757728,300,12,35.152,10000000,1
SRR19415659,302,56,167.261,9933775,12
ERR11673522,302,13,38.17,9933775,8
SRR31444223,302,26,75.992,9933775,10
SRR14689483,302,17,50.527,9933775,13
SRR26589679,300,22,64.19500000000001,10000000,11
SRR14689475,302,17,48.668,9933775,10
ERR9606695,301,17,50.962,9966778,9
SRR15171482,221,13,36.622,13574661,3
ERR10101792,298,28,83.013,10067115,8
SRR10312501,302,16,47.504,9933775,10
SRR8556377,300,19,56.805,10000000,16
ERR3997376,300,19,56.434000000000005,10000000,6
SRR30952580,302,37,109.411,9933775,18
SRR2657566,202,21,61.31,14851486,12
SRR24957851,300,20,59.237,10000000,19
ERR10705252,302,15,42.423,9933775,8
SRR2179954,202,18,53.614000000000004,14851486,9
ERR10921478,300,14,41.334,10000000,7
SRR30757714,300,29,86.32600000000001,10000000,22
SRR19070007,299,19,55.926,10033445,16
SRR398975,302,28,82.816,9933775,20
SRR16963053,300,37,110.18,10000000,22
SRR30563973,302,24,69.309,9933775,24
ERR4691655,198,12,34.567,15151516,1
SRR21163443,300,11,30.383,10000000,7
SRR12529301,300,20,57.839,10000000,12
DRR337541,302,18,51.608000000000004,9933775,3
ERR10048402,300,35,104.69,10000000,33
SRR17968105,300,11,30.527,10000000,2
SRR6267378,302,12,33.162,9933775,9
SRR28520290,302,34,100.157,9933775,3
SRR27422561,302,12,35.693,9933775,8
SRR21663158,302,13,36.349000000000004,9933775,3
SRR10998558,302,15,42.945,9933775,14
ERR10921463,301,17,50.622,9966778,1
ERR13865573,288,31,90.575,10416667,5
SRR10145194,302,40,117.537,9933775,6
ERR13063753,202,14,41.119,14851486,5
SRR27128218,302,15,43.866,9933775,1
ERR13967250,302,54,161.233,9933775,22
SRR12113435,302,51,152.717,9933775,35
SRR12113401,301,34,101.358,9966778,31
SRR18067417,244,32,93.35600000000001,12295082,19
SRR31285091,302,12,34.458,9933775,8
SRR25400538,300,18,52.738,10000000,8
SRR21863521,302,11,30.642,9933775,1
SRR18067306,215,18,52.164,13953489,1
ERR10101418,150,21,60.827,20000000,6
SRR28369933,301,22,64.511,9966778,5
SRR23274482,300,35,104.55,10000000,21
ERR8175954,300,18,51.095,10000000,8
SRR23946044,302,22,65.32300000000001,9933775,10
SRR23272321,302,36,107.212,9933775,7
SRR5831612,297,18,51.195,10101011,14
SRR24908312,297,15,44.665,10101011,8
SRR18067602,222,20,59.96,13513514,12
ERR12177209,300,14,41.252,10000000,6
ERR3346067,149,30,89.997,20134229,15
SRR18502803,302,45,134.104,9933775,32
SRR21163480,300,11,31.603,10000000,5
SRR11241200,300,42,123.629,10000000,3
SRR27309841,300,13,38.575,10000000,3
SRR23318455,302,11,32.029,9933775,1
SRR20652309,500,18,53.653,6000000,1
ERR4691725,196,15,43.461,15306123,15
SRR18649735,302,28,83.051,9933775,19
SRR32129083,300,13,36.011,10000000,3
SRR7985596,302,23,67.885,9933775,14
SRR12398545,252,20,57.952,11904762,15
ERR3275132,300,13,38.18,10000000,10
SRR7186478,300,20,59.182,10000000,14
SRR30025225,298,15,43.968,10067115,15
SRR23274476,302,37,108.467,9933775,7
SRR4449258,250,53,158.635,12000000,26
SRR28813924,602,46,137.189,4983389,44
ERR10503248,296,13,38.138,10135136,11
SRR30757669,300,22,64.16,10000000,13
SRR13892585,300,22,63.148,10000000,13
ERR3377554,149,30,89.997,20134229,3
SRR22098079,302,41,121.269,9933775,7
SRR15910064,294,35,104.014,10204082,20
ERR12944164,288,13,37.578,10416667,6
ERR4691733,198,14,39.115,15151516,9
SRR21662999,302,12,33.285000000000004,9933775,2
ERR3641953,302,39,114.423,9933775,6
SRR21856590,302,26,75.208,9933775,3
SRR22315509,489,18,53.99,6134970,7
SRR22098106,302,48,141.177,9933775,13
SRR11593520,300,38,111.233,10000000,9
SRR31127866,300,20,57.738,10000000,17
SRR15532681,302,56,166.576,9933775,31
ERR9939477,129,16,47.377,23255814,6
SRR32129083,300,13,36.011,10000000,2
SRR6820512,252,39,115.183,11904762,25
SRR31420721,300,21,60.293,10000000,6
SRR17827832,299,39,114.726,10033445,5
SRR25742231,300,20,58.768,10000000,2
SRR25638217,299,11,31.968,10033445,8
SRR8439257,302,34,100.793,9933775,10
SRR14308229,302,17,50.184,9933775,10
SRR6216944,302,20,59.296,9933775,15
ERR10479404,300,29,86.09,10000000,25
SRR18067299,270,39,115.974,11111112,19
DRR525850,300,55,162.573,10000000,54
ERR7018001,302,13,36.517,9933775,9
SRR22098083,302,39,114.958,9933775,27
ERR10493314,118,19,54.666000000000004,25423729,3
ERR3589583,199,12,35.673,15075377,9
SRR11687776,300,40,119.10000000000001,10000000,40
SRR15172073,240,11,31.358,12500000,3
SRR22103693,296,45,132.169,10135136,23
SRR25503024,300,16,45.088,10000000,6
SRR18067457,245,33,96.535,12244898,10
SRR8144083,302,18,51.906,9933775,11
SRR8144074,302,21,60.721000000000004,9933775,15
SRR30952581,302,43,126.318,9933775,20
ERR3351010,149,30,89.997,20134229,3
SRR29337671,501,14,41.215,5988024,6
ERR12059485,297,14,41.604,10101011,13
SRR490130,300,39,115.64,10000000,30
ERR1883884,252,18,52.105000000000004,11904762,14
ERR13063753,202,14,41.119,14851486,6
SRR26718051,302,18,51.575,9933775,17
SRR18067572,231,24,69.508,12987013,10
SRR22824308,300,18,52.724000000000004,10000000,9
SRR14212118,297,12,34.261,10101011,1
SRR25119187,302,27,79.71300000000001,9933775,16
ERR3224608,300,12,34.279,10000000,2
SRR14308235,302,19,54.698,9933775,4
SRR29483033,300,30,87.491,10000000,25
ERR5859554,282,24,69.391,10638298,3
SRR26090903,302,22,63.97,9933775,22
SRR28417531,302,23,66.738,9933775,22
SRR29337675,501,13,37.938,5988024,11
SRR3184730,302,38,112.10300000000001,9933775,12
SRR18067261,270,26,75.425,11111112,13
SRR25491937,302,11,31.52,9933775,9
ERR10048407,300,36,105.147,10000000,6
SRR23272285,300,48,141.28300000000002,10000000,29
ERR12177224,299,21,60.95,10033445,4
SRR22388323,302,12,34.433,9933775,7
ERR10101496,150,30,88.791,20000000,29
SRR2657215,202,22,65.283,14851486,2
SRR22098106,302,48,141.177,9933775,33
SRR18653135,300,22,63.619,10000000,9
SRR8451814,302,32,94.655,9933775,12
ERR3274950,201,43,128.275,14925374,13
SRR6131123,302,13,37.883,9933775,3
SRR23272323,300,38,111.51,10000000,7
SRR3954462,300,14,40.603,10000000,13
SRR6478752,302,12,34.817,9933775,6
SRR15182418,300,21,62.268,10000000,13
SRR11195278,264,27,78.19200000000001,11363637,9
SRR13720463,302,37,109.935,9933775,10
SRR23978757,302,15,44.57,9933775,9
SRR22098082,302,28,83.538,9933775,3
SRR25400535,300,21,60.72,10000000,4
SRR26046821,300,17,48.616,10000000,5
SRR30757745,300,30,89.627,10000000,24
SRR15172778,232,13,36.113,12931035,2
SRR10861756,302,27,78.652,9933775,26
SRR29483059,300,29,86.07300000000001,10000000,1
ERR9973210,302,12,34.963,9933775,9
SRR398114,300,35,102.562,10000000,27
SRR17827828,299,36,105.013,10033445,5
ERR10048410,300,33,97.991,10000000,6
SRR25203944,293,16,45.943,10238908,4
ERR9287629,300,24,71.654,10000000,14
SRR24704854,292,32,93.79,10273973,7
SRR7618073,302,12,33.011,9933775,8
SRR12113435,302,51,152.717,9933775,28
ERR6472811,124,19,56.918,24193549,19
SRR8439391,302,40,117.623,9933775,29
ERR4791254,119,11,30.57,25210085,1
SRR2657229,202,49,146.647,14851486,19
SRR11069705,302,14,41.091,9933775,10
SRR9009774,302,52,153.108,9933775,29
SRR30563924,302,25,73.694,9933775,12
SRR21663221,200,14,39.112,15000000,5
SRR26458187,302,26,77.481,9933775,15
SRR30025292,298,26,76.739,10067115,11
SRR8439258,302,39,115.721,9933775,35
ERR9606611,301,12,34.822,9966778,12
ERR10034896,302,18,52.01,9933775,8
ERR315862,198,11,31.403000000000002,15151516,4
SRR14092397,300,17,48.626,10000000,13
SRR6837567,502,12,35.698,5976096,1
ERR10048365,300,34,101.215,10000000,9
SRR31127870,300,15,44.668,10000000,4
SRR21662970,302,11,31.25,9933775,1
SRR30757722,300,32,95.287,10000000,9
SRR17827840,299,39,116.102,10033445,9
SRR12615111,502,30,88.288,5976096,16
ERR10921342,301,12,34.297000000000004,9966778,11
ERR1726876,198,15,42.748,15151516,2
SRR8449813,302,14,41.075,9933775,13
SRR490127,300,42,123.044,10000000,32
SRR8451836,302,35,104.965,9933775,27
ERR10048366,300,45,132.222,10000000,15
ERR3641957,302,35,102.651,9933775,30
SRR19514071,299,55,162.227,10033445,12
SRR7009399,302,22,63.531,9933775,20
SRR30757704,300,24,70.865,10000000,4
SRR18078965,280,45,133.479,10714286,16
SRR15436187,302,32,94.85600000000001,9933775,26
SRR28961085,302,27,80.556,9933775,19
SRR31168975,302,13,37.356,9933775,7
ERR599328,194,11,30.045,15463918,5
SRR28401783,295,11,30.134,10169492,6
ERR13063750,202,13,36.76,14851486,3
SRR30347335,293,18,51.239000000000004,10238908,8
SRR6820512,252,39,115.183,11904762,33
SRR29904088,250,18,51.093,12000000,5
SRR31444233,302,20,58.050000000000004,9933775,16
SRR14879657,300,32,94.797,10000000,11
ERR635998,202,11,30.902,14851486,5
ERR4670283,302,48,142.028,9933775,45
SRR27334094,300,17,50.625,10000000,1
SRR25383464,271,17,50.222,11070111,5
ERR10921234,301,14,40.841,9966778,9
SRR873595,300,23,67.389,10000000,12
SRR8894379,300,28,83.484,10000000,3
SRR9302958,300,18,51.848,10000000,12
SRR18067546,242,20,59.891,12396695,2
ERR10921613,301,13,38.437,9966778,6
SRR13892585,300,22,63.148,10000000,21
SRR28520274,302,31,90.605,9933775,27
ERR9606730,301,11,31.678,9966778,3
SRR29199360,300,34,101.151,10000000,34
SRR17940154,300,18,51.791000000000004,10000000,4
SRR15910064,294,35,104.014,10204082,27
ERR3200799,292,11,32.005,10273973,4
DRR525851,300,45,132.873,10000000,17
SRR19500771,294,15,44.804,10204082,4
SRR18067341,238,25,74.044,12605043,23
SRR26718048,302,15,44.015,9933775,11
SRR15910067,295,36,106.161,10169492,29
ERR4691612,199,13,38.4,15075377,3
SRR14373431,302,23,67.129,9933775,23
SRR21619492,300,14,40.371,10000000,10
ERR12084915,300,20,59.426,10000000,19
ERR1726661,196,13,38.745,15306123,7
ERR12177211,296,20,58.064,10135136,9
SRR23823825,302,11,32.532000000000004,9933775,4
SRR29340342,300,13,37.654,10000000,12
ERR12319601,297,65,192.072,10101011,5
ERR2762138,196,15,43.706,15306123,9
SRR17827828,299,36,105.013,10033445,19
SRR31641004,300,31,90.958,10000000,23
SRR18112698,300,55,163.133,10000000,42
SRR29483029,300,28,82.992,10000000,25
SRR23617302,289,24,69.422,10380623,22
ERR3365352,149,30,89.997,20134229,10
SRR18067600,229,26,76.286,13100437,9
SRR8554882,302,23,66.771,9933775,11
SRR12615111,502,30,88.288,5976096,1
SRR22299278,302,12,34.585,9933775,12
SRR12692787,302,20,59.698,9933775,5
ERR12075085,302,11,30.042,9933775,6
SRR30757734,300,23,68.039,10000000,14
ERR4691845,201,12,33.748,14925374,10
SRR23274490,300,35,104.424,10000000,16
ERR13967250,302,54,161.233,9933775,42
ERR3132356,302,47,139.419,9933775,12
ERR10466661,300,13,36.532000000000004,10000000,10
SRR23702710,300,14,41.955,10000000,2
SRR11309091,300,19,54.328,10000000,16
SRR17827854,299,45,132.905,10033445,34
SRR14879644,300,28,83.759,10000000,7
SRR22387901,302,15,43.843,9933775,9
SRR5749613,300,47,138.62,10000000,46
ERR3274945,201,54,159.223,14925374,27
SRR16915478,298,24,69.322,10067115,20
SRR12692787,302,20,59.698,9933775,13
ERR12084937,300,14,41.476,10000000,4
SRR5227751,202,20,57.105000000000004,14851486,6
SRR27335580,302,12,35.136,9933775,12
SRR28417441,302,28,81.895,9933775,21
SRR30757675,300,14,40.7,10000000,5
SRR28004155,300,55,163.663,10000000,35
SRR18067390,242,25,72.09400000000001,12396695,2
SRR27128357,302,42,125.22800000000001,9933775,9
SRR29199363,300,36,106.926,10000000,12
SRR23272285,300,48,141.28300000000002,10000000,46
SRR7010047,302,22,64.83,9933775,18
SRR25400506,300,24,71.857,10000000,6
SRR5215470,302,20,58.023,9933775,8
SRR14373431,302,23,67.129,9933775,7
SRR25400521,300,18,53.866,10000000,1
ERR3393495,149,30,89.997,20134229,27
SRR15377942,302,23,67.495,9933775,18
ERR6862848,294,32,95.524,10204082,17
SRR26458187,302,26,77.481,9933775,11
SRR23617258,291,17,48.825,10309279,12
SRR15214128,288,18,51.792,10416667,17
SRR28359759,302,16,47.339,9933775,8
SRR12682966,302,28,81.548,9933775,14
SRR7990334,302,23,67.9,9933775,23
ERR12319619,297,53,156.214,10101011,35
SRR17827924,299,36,107.83,10033445,2
SRR28416755,302,27,78.455,9933775,25
SRR16555217,300,23,66.616,10000000,14
SRR17827846,299,39,116.218,10033445,7
SRR26458188,302,24,71.861,9933775,6
SRR5749613,300,47,138.62,10000000,32
SRR23086958,302,11,30.793,9933775,4
SRR22671874,237,28,83.587,12658228,23
ERR10101431,150,22,65.56400000000001,20000000,7
SRR24307796,302,15,43.023,9933775,5
SRR19603273,302,12,33.404,9933775,2
SRR18067390,242,25,72.09400000000001,12396695,3
ERR8263366,300,35,104.32900000000001,10000000,10
SRR14092360,300,20,59.216,10000000,11
SRR5439155,502,21,62.252,5976096,4
SRR30757677,300,16,46.673,10000000,5
ERR10048385,300,42,125.372,10000000,26
SRR6788424,300,56,166.047,10000000,42
SRR16555209,300,21,62.054,10000000,19
SRR8556377,300,19,56.805,10000000,17
SRR18671895,302,16,46.849000000000004,9933775,4
SRR30952564,302,23,66.545,9933775,7
SRR21969311,302,23,68.414,9933775,1
SRR18067397,253,20,58.583,11857708,8
DRR483933,302,57,169.921,9933775,29
SRR24908280,297,21,60.193,10101011,5
ERR10921621,298,15,44.819,10067115,1
SRR22388054,302,12,34.249,9933775,12
SRR23274486,300,35,102.973,10000000,32
SRR25779737,296,24,70.8,10135136,14
SRR17827871,299,38,113.251,10033445,29
SRR28842986,300,14,40.023,10000000,8
SRR29270162,302,11,31.222,9933775,1
SRR14699987,300,41,121.14,10000000,18
ERR10921781,301,16,45.027,9966778,13
SRR17827850,299,46,136.318,10033445,13
SRR18461271,276,17,49.761,10869566,9
SRR12681395,302,17,50.914,9933775,6
SRR29932441,302,32,93.94800000000001,9933775,17
SRR11195288,259,24,71.783,11583012,9
SRR13374487,300,14,41.887,10000000,12
SRR8144084,302,21,62.199,9933775,3
ERR868347,195,13,37.793,15384616,1
ERR599217,188,12,33.196,15957447,11
SRR5574089,302,14,41.854,9933775,12
SRR7186478,300,20,59.182,10000000,20
SRR8556220,302,28,81.918,9933775,7
SRR5749613,300,47,138.62,10000000,3
SRR18067280,231,16,47.381,12987013,1
ERR9287626,300,31,90.601,10000000,22
ERR7018001,302,13,36.517,9933775,2
SRR28369933,301,22,64.511,9966778,6
SRR17827840,299,39,116.102,10033445,38
SRR24908301,297,13,38.141,10101011,2
SRR23946008,302,43,127.07600000000001,9933775,10
SRR30025622,298,22,64.797,10067115,16
SRR14879646,300,40,119.671,10000000,22
ERR3697024,302,36,107.19800000000001,9933775,23
SRR28961085,302,27,80.556,9933775,6
SRR26046966,300,16,47.86,10000000,15
SRR408198,200,20,58.183,15000000,16
SRR10917568,302,26,76.042,9933775,5
SRR12042682,300,14,39.548,10000000,2
SRR16759753,300,21,60.644,10000000,10
SRR29093011,300,20,57.275,10000000,9
SRR25336393,300,29,86.242,10000000,10
SRR17283851,300,24,70.22200000000001,10000000,22
SRR5581333,302,14,41.031,9933775,5
ERR10101806,301,28,83.485,9966778,17
